ON,20141214,42.23
PE,20141120,11.22
BC,20140208,32.93
AB,20141201,64.13
NB,20140420,59.35
NL,20140528,26.01
NS,20110115,77.53
QC,20140705,65.29
AB,20140508,103.03
NB,20141127,101.3
AB,20141025,93.32
ON,20110122,18.29
SK,20140618,96.82
QC,20140918,4.95
NL,20140502,50.14
AB,20140621,37.42
BC,20140912,67.62
ON,20141028,5.55
MB,20140520,75.33
MB,20141231,65.16
AB,20140214,25.0
MB,20141022,45.98
QC,20141002,104.09
QC,20140521,68.8
QC,20140201,107.85
NB,20140805,98.89
ON,20140725,0.48
ON,20141126,51.81
ON,20141123,58.74
QC,20141212,54.82
AB,20141108,46.75
QC,20141018,49.9
ON,20140721,68.4
QC,20141117,17.59
ON,20141022,111.34
QC,20140510,111.19
AB,20141104,106.6
ON,20141222,6.6
AB,20140218,50.1
ON,20141216,70.88
ON,20110109,20.23
SK,20141224,72.1
ON,20140217,50.92
AB,20140708,42.49
BC,20140717,55.6
AB,20140311,37.2
ON,20140922,58.4
AB,20141205,41.15
BC,20141220,49.22
ON,20140826,49.03
ON,20140704,73.14
ON,20140612,28.97
QC,20140325,9.94
MB,20140605,91.85
QC,20140417,89.65
MB,20140329,88.12
AB,20140707,65.03
SK,20110125,106.1
BC,20110131,37.01
ON,20141216,24.32
ON,20141219,83.91
SK,20140916,9.96
BC,20140711,78.25
ON,20140730,41.67
QC,20140307,85.51
MB,20140426,94.1
MB,20141214,7.33
AB,20140725,89.26
ON,20141222,98.92
AB,20110130,115.1
ON,20140210,96.76
AB,20140222,60.64
MB,20140622,41.53
AB,20140404,29.65
ON,20140411,74.35
BC,20140326,29.53
ON,20140902,45.12
PE,20140611,9.07
QC,20140204,24.24
AB,20140817,47.78
SK,20141226,97.73
ON,20140826,32.73
NL,20141223,35.25
BC,20110124,76.92
ON,20110105,37.43
ON,20140724,18.87
NB,20141219,38.93
QC,20141115,89.56
ON,20141014,114.09
ON,20141030,112.88
NS,20140504,89.91
ON,20140225,64.52
MB,20140316,86.42
ON,20140706,55.58
AB,20141207,102.9
QC,20141025,107.33
ON,20140305,23.52
QC,20140519,97.94
NL,20140226,13.8
ON,20140301,97.75
QC,20141107,34.06
ON,20140410,33.95
NS,20140305,116.24
NL,20140311,56.06
QC,20140224,50.81
AB,20140723,29.29
ON,20140428,60.53
NL,20140620,112.54
NB,20140207,34.46
QC,20140325,31.75
ON,20110124,48.64
ON,20110119,117.25
ON,20140219,87.79
MB,20140606,57.45
QC,20110111,36.72
ON,20141020,62.02
AB,20140611,69.9
ON,20140926,77.64
QC,20140829,105.81
ON,20140311,2.27
NL,20141023,90.14
ON,20141218,101.95
SK,20141120,101.96
ON,20141031,103.13
ON,20110126,22.13
ON,20140211,86.51
MB,20141124,58.52
AB,20141207,112.68
ON,20140211,30.85
PE,20140721,49.46
ON,20140906,36.34
NB,20110129,64.69
SK,20140205,49.24
NL,20140821,11.29
ON,20140512,11.86
ON,20141214,13.79
NB,20140922,15.48
ON,20140908,93.93
ON,20140812,108.35
AB,20110131,28.14
NS,20141225,88.22
QC,20140528,70.0
SK,20140711,2.43
ON,20141226,27.95
ON,20140820,114.48
NB,20141024,12.76
ON,20140225,105.77
AB,20141004,42.45
ON,20141204,93.24
BC,20140309,97.01
QC,20141031,41.09
BC,20140912,24.0
SK,20140807,97.67
QC,20140701,42.95
BC,20141130,82.16
ON,20140504,24.67
BC,20140225,10.09
PE,20140803,97.44
ON,20110109,88.85
SK,20110118,69.18
QC,20140727,5.95
NB,20140701,50.93
MB,20140315,41.64
QC,20140430,87.36
PE,20140425,76.58
BC,20140310,33.56
QC,20140802,83.71
MB,20141101,80.05
QC,20140522,5.58
ON,20140529,80.25
AB,20110117,14.63
SK,20140525,4.53
QC,20140527,29.35
QC,20140601,22.15
ON,20140321,45.96
AB,20140519,78.66
QC,20140523,40.01
AB,20141106,110.83
QC,20141212,87.21
BC,20140214,37.27
ON,20141212,27.1
SK,20140521,111.6
ON,20140901,79.74
QC,20140619,50.56
AB,20140828,64.55
ON,20140622,13.71
ON,20140906,96.66
AB,20141224,90.6
SK,20140521,10.4
NL,20141208,37.87
AB,20140529,118.3
AB,20141219,110.89
ON,20110122,118.9
ON,20140323,115.34
ON,20141015,56.01
ON,20110117,82.97
AB,20141104,8.36
AB,20140724,107.99
AB,20141201,10.93
BC,20141107,35.07
ON,20140520,2.87
ON,20140821,55.1
ON,20140823,0.13
QC,20140408,119.72
ON,20140927,92.06
ON,20110112,70.18
AB,20140802,98.87
SK,20140623,0.42
ON,20140205,30.25
ON,20140203,10.19
AB,20140404,15.96
QC,20140423,52.01
ON,20141215,25.23
ON,20141112,59.4
AB,20140629,58.1
ON,20140418,95.19
QC,20140827,46.19
QC,20140417,111.62
NL,20140308,49.77
ON,20140404,72.49
BC,20140626,12.05
QC,20141212,57.24
QC,20140809,56.66
MB,20140616,21.34
BC,20140419,43.03
ON,20140615,25.2
ON,20140224,73.86
ON,20141012,69.31
NB,20141010,12.4
BC,20141209,95.15
MB,20140203,23.92
NL,20141216,87.48
ON,20141016,99.94
ON,20141127,101.67
ON,20140515,25.46
ON,20140613,49.65
AB,20140323,44.59
ON,20140504,99.72
ON,20141106,59.77
ON,20140310,58.5
AB,20140808,41.38
AB,20140207,9.54
SK,20140719,40.51
NB,20140516,14.4
ON,20140630,85.88
ON,20140403,109.22
QC,20140531,1.17
AB,20140301,18.03
AB,20140510,79.64
QC,20140419,34.8
MB,20140205,94.95
MB,20140430,95.21
NS,20140823,10.79
SK,20140423,59.92
AB,20141104,33.82
QC,20140929,110.47
ON,20140828,16.5
MB,20140415,61.34
QC,20140222,116.14
QC,20110107,115.44
ON,20140316,37.46
NL,20140323,51.51
ON,20140423,66.53
ON,20140804,18.75
ON,20140805,9.3
ON,20110123,35.88
QC,20140302,97.14
PE,20140308,46.36
NB,20141006,22.15
AB,20141219,110.14
SK,20140513,56.02
ON,20140925,24.25
AB,20140630,56.45
ON,20140328,111.5
AB,20140628,16.42
ON,20140906,99.98
MB,20140808,52.13
ON,20140729,58.3
MB,20140319,19.76
ON,20141207,5.45
NL,20141010,67.67
ON,20140803,13.5
PE,20141220,115.75
ON,20140923,70.03
ON,20140703,16.96
NB,20141221,10.25
ON,20140629,64.53
QC,20140402,81.57
BC,20141129,13.93
BC,20110201,81.66
BC,20140703,78.85
SK,20141220,82.34
ON,20141006,68.51
BC,20140614,1.96
SK,20140329,68.36
AB,20140703,37.56
ON,20141211,42.51
ON,20140327,112.61
AB,20140412,3.51
ON,20110118,26.19
ON,20110105,69.7
ON,20140806,54.52
ON,20140308,3.43
AB,20140702,97.07
SK,20141223,112.03
ON,20140825,76.46
ON,20141119,89.74
ON,20141019,7.83
NB,20140605,2.21
QC,20141021,79.83
ON,20140711,117.75
AB,20140408,119.57
QC,20140804,52.86
ON,20140212,91.33
ON,20140820,76.8
QC,20140508,117.86
QC,20140427,93.36
QC,20141008,27.6
NS,20141006,103.08
ON,20140815,88.12
AB,20140319,27.96
QC,20140812,69.96
QC,20141105,91.5
SK,20140812,113.57
ON,20140506,52.15
ON,20140627,102.37
QC,20140424,6.89
NB,20141028,104.26
ON,20140921,79.23
QC,20110112,82.02
BC,20141023,40.74
ON,20110119,7.88
AB,20140915,74.82
MB,20140901,69.76
AB,20141204,35.98
AB,20140312,56.31
NB,20141213,114.75
AB,20140726,106.32
AB,20140923,110.56
ON,20140905,66.16
ON,20140215,69.9
ON,20140830,60.48
ON,20140318,29.34
NS,20141101,117.57
AB,20141101,41.76
ON,20110105,36.55
QC,20141126,44.79
AB,20140829,62.36
AB,20140610,63.09
QC,20140404,31.37
AB,20140910,8.07
QC,20141214,20.78
SK,20140426,20.88
ON,20140610,114.69
QC,20141128,65.6
ON,20141218,75.93
ON,20140223,91.93
QC,20141203,112.09
SK,20140327,119.82
MB,20140517,5.26
ON,20140428,6.39
NS,20110101,75.81
QC,20140706,88.79
QC,20141226,100.82
ON,20140323,90.6
SK,20140522,16.56
MB,20141104,5.55
AB,20140310,3.15
BC,20140525,47.96
ON,20141022,118.3
ON,20140814,36.42
QC,20110116,88.03
BC,20141230,54.87
ON,20140903,47.93
QC,20110108,46.24
AB,20140929,21.18
MB,20141011,98.94
PE,20140301,3.38
AB,20140702,119.46
QC,20140302,33.13
QC,20141225,87.42
QC,20141109,16.09
QC,20140501,17.12
MB,20140428,24.26
PE,20110121,26.25
SK,20140730,57.78
ON,20110119,113.11
QC,20140815,110.14
MB,20141202,73.7
BC,20140412,96.53
ON,20141014,67.19
NS,20140323,57.44
SK,20140911,67.22
QC,20140430,83.52
QC,20141114,37.41
BC,20110106,43.11
ON,20140529,88.44
QC,20141223,9.5
NS,20140228,91.67
BC,20140310,52.56
QC,20141211,88.31
ON,20140721,8.72
NS,20140513,5.83
AB,20110121,56.98
AB,20141111,22.98
QC,20140616,8.44
AB,20140702,74.91
ON,20140330,116.06
AB,20140211,111.08
AB,20110119,23.28
ON,20140328,34.56
ON,20140227,18.87
MB,20141015,73.6
QC,20140310,116.41
ON,20140328,51.56
QC,20140706,84.26
SK,20140205,40.45
NS,20140517,13.4
AB,20141231,34.96
ON,20140714,11.49
ON,20140623,40.97
ON,20140602,79.67
ON,20141022,43.68
PE,20140711,42.58
NS,20140821,40.41
NS,20141022,58.85
ON,20140523,2.09
ON,20140712,89.83
ON,20140825,100.93
NB,20140214,17.07
AB,20140907,1.21
NB,20110126,55.18
QC,20141008,32.33
BC,20140509,66.8
NB,20141109,81.75
QC,20140324,2.72
BC,20140920,96.73
SK,20140411,94.36
MB,20140217,43.78
NB,20140824,21.21
PE,20140521,61.13
QC,20141028,6.22
QC,20140616,108.81
QC,20140825,50.54
AB,20140818,72.76
NL,20140915,102.15
MB,20140301,11.25
SK,20110114,4.35
QC,20141119,64.33
NS,20140828,76.76
AB,20141031,39.47
PE,20110124,80.51
SK,20140615,0.25
BC,20140318,86.62
SK,20140710,0.79
QC,20140724,91.78
ON,20140504,9.18
NB,20110112,55.91
BC,20140301,90.04
MB,20140326,11.12
QC,20140317,34.7
QC,20141001,91.69
ON,20140813,118.13
NS,20110115,69.26
ON,20140828,73.07
ON,20140530,98.44
NL,20140308,25.0
ON,20140729,26.78
MB,20140807,35.5
AB,20141107,101.68
BC,20140927,100.5
AB,20140716,68.41
QC,20140816,92.38
MB,20140822,12.02
QC,20140914,66.92
PE,20140815,54.51
NS,20140824,107.75
QC,20140719,103.34
QC,20110113,99.19
NS,20140520,12.92
ON,20141120,54.78
ON,20140218,62.9
AB,20140331,50.89
SK,20140401,83.65
SK,20140428,116.44
SK,20140622,96.15
MB,20110110,99.11
AB,20110126,39.85
ON,20140304,80.38
ON,20141110,35.5
ON,20140904,76.2
AB,20140703,40.38
AB,20141011,113.25
ON,20141226,29.77
AB,20140829,43.19
NL,20141228,22.55
ON,20140520,46.68
QC,20140205,20.0
SK,20110101,57.85
NB,20110113,118.17
NB,20140924,46.01
MB,20140523,37.59
PE,20140223,119.13
ON,20140314,71.6
QC,20140420,2.52
QC,20140327,71.58
QC,20140831,50.53
ON,20140628,95.76
ON,20110115,30.95
QC,20140825,45.28
PE,20140302,96.33
QC,20140709,80.08
MB,20110129,26.34
NL,20110110,115.46
QC,20110107,7.82
AB,20140503,43.9
AB,20140826,98.12
BC,20140221,23.22
ON,20140203,110.51
MB,20141021,9.72
NS,20140924,13.63
AB,20140211,61.46
SK,20141113,69.17
QC,20141221,52.44
AB,20140427,29.84
AB,20140601,21.73
BC,20140506,43.71
ON,20140226,4.25
QC,20140419,28.99
QC,20140918,2.13
MB,20140304,97.38
NB,20140213,119.06
BC,20141125,62.57
BC,20141128,117.97
NS,20110126,77.41
ON,20140424,46.33
ON,20140618,87.83
MB,20141005,38.21
MB,20140509,99.2
AB,20141028,51.02
BC,20110118,12.18
NB,20140207,73.54
BC,20140917,106.29
NB,20140822,104.57
AB,20140902,62.82
AB,20141221,25.51
QC,20141016,71.72
ON,20140729,101.51
SK,20140812,52.95
ON,20140910,91.55
ON,20140304,50.37
QC,20140511,66.89
NL,20140215,80.35
QC,20140720,46.89
AB,20140603,7.21
BC,20140523,91.73
ON,20140216,50.3
AB,20140723,12.06
QC,20140819,13.27
PE,20141212,106.87
AB,20140319,2.18
QC,20140706,43.49
MB,20140807,99.03
NB,20141030,80.41
QC,20140208,17.51
ON,20141004,74.97
QC,20140410,103.95
SK,20141122,119.15
AB,20140303,97.21
QC,20141112,68.89
MB,20140714,21.39
AB,20140427,31.93
ON,20140209,96.52
ON,20141016,49.04
MB,20140523,10.02
QC,20140305,10.67
AB,20110130,118.86
QC,20140226,20.29
QC,20110111,25.39
AB,20140402,44.6
BC,20141004,53.01
MB,20141023,36.1
ON,20140907,119.84
ON,20140320,23.83
ON,20140713,32.94
AB,20110117,10.49
ON,20140509,24.21
NB,20140914,90.39
ON,20140228,105.92
BC,20140808,49.36
NS,20140929,21.41
AB,20140213,58.19
QC,20140621,31.28
BC,20141218,54.62
SK,20140518,70.07
BC,20141020,47.68
MB,20140612,21.5
ON,20140610,54.55
BC,20141221,75.46
AB,20140622,107.02
AB,20140226,16.29
AB,20110110,55.6
ON,20140527,15.43
NB,20110109,118.21
ON,20140502,32.16
MB,20140319,33.04
AB,20140613,30.61
QC,20110116,115.13
QC,20140305,91.6
BC,20140919,22.05
ON,20140418,21.4
AB,20141219,69.86
ON,20110101,90.13
ON,20140430,15.69
QC,20140719,78.02
QC,20110129,114.35
SK,20141219,23.83
ON,20110124,2.8
ON,20141016,5.69
ON,20140603,96.51
NB,20140809,116.25
BC,20140525,66.35
ON,20140402,53.42
MB,20140218,83.16
SK,20140426,110.88
ON,20140415,91.65
MB,20140226,113.02
QC,20140925,116.47
ON,20140325,93.89
ON,20140830,103.98
BC,20140621,84.01
ON,20140728,86.76
ON,20140925,41.59
ON,20140215,46.54
ON,20140718,0.5
QC,20141018,0.84
ON,20140312,88.26
AB,20140816,82.24
ON,20141113,7.98
ON,20140226,84.08
QC,20140923,42.19
AB,20140522,16.79
PE,20140923,40.64
ON,20140304,13.22
AB,20141127,61.29
AB,20140522,115.46
QC,20141212,84.23
ON,20140608,18.09
AB,20140506,114.61
ON,20140514,62.55
AB,20110119,14.74
BC,20140312,52.25
ON,20140913,102.03
ON,20140910,49.94
AB,20140601,20.02
QC,20141014,115.8
AB,20140703,41.66
AB,20140313,20.16
MB,20141001,19.22
QC,20110112,38.19
BC,20140523,43.08
PE,20140814,49.43
ON,20110201,94.21
ON,20140505,34.4
ON,20141228,104.53
AB,20140414,97.5
BC,20110130,57.6
ON,20110115,95.19
AB,20140623,102.82
QC,20140523,73.77
BC,20141101,23.58
AB,20140228,79.93
AB,20140306,87.48
ON,20140519,93.08
AB,20141017,100.73
AB,20141215,50.48
ON,20140309,23.9
ON,20141117,119.46
QC,20140511,10.19
ON,20140510,74.89
AB,20141007,55.08
ON,20141217,82.89
NS,20141205,28.01
MB,20140902,81.99
BC,20141028,87.96
ON,20140818,1.24
NL,20141010,37.12
SK,20110131,1.15
ON,20140218,56.99
QC,20141212,48.91
NS,20110108,92.22
AB,20140921,55.69
QC,20140210,96.87
QC,20140719,3.47
ON,20140415,110.47
ON,20140719,94.67
ON,20140305,25.6
QC,20141213,33.1
MB,20140215,60.54
QC,20140906,44.21
AB,20140620,0.47
PE,20140808,40.26
ON,20140615,95.17
SK,20140616,18.3
SK,20140803,81.57
ON,20140717,30.83
QC,20140409,14.53
QC,20110129,108.0
QC,20140616,1.21
AB,20140205,33.18
ON,20141103,102.3
ON,20140801,9.18
SK,20110119,52.45
AB,20140421,67.73
ON,20140410,61.71
BC,20140807,90.55
QC,20141018,35.61
BC,20140616,45.64
QC,20141228,15.48
ON,20140517,87.14
BC,20141016,39.6
QC,20140730,93.68
QC,20141227,81.31
ON,20140814,89.0
ON,20140914,2.8
BC,20140718,62.63
SK,20110131,14.21
QC,20140926,40.35
ON,20140519,58.46
QC,20140319,78.08
AB,20140616,56.9
AB,20140515,11.6
SK,20140603,100.41
BC,20141207,54.83
NB,20140916,21.51
ON,20140610,54.91
QC,20141115,47.4
AB,20140930,0.12
QC,20140706,18.62
SK,20140404,23.34
MB,20140405,57.67
QC,20140909,36.06
AB,20140714,113.82
PE,20141101,84.46
AB,20140717,10.33
QC,20141009,57.97
ON,20141013,87.56
AB,20140226,111.28
NB,20140622,46.22
QC,20140720,92.81
ON,20141203,0.53
ON,20140924,46.53
ON,20141108,88.09
AB,20140612,11.0
AB,20140316,64.96
ON,20140921,30.92
BC,20141001,78.53
ON,20140805,34.92
MB,20140917,31.1
PE,20140904,81.74
AB,20140617,23.98
SK,20140526,78.62
SK,20140618,79.02
SK,20141218,84.96
QC,20140329,14.17
ON,20141004,26.22
QC,20140904,97.1
AB,20110103,22.54
ON,20140420,38.42
NS,20140711,89.92
PE,20141206,111.76
AB,20140907,95.96
ON,20140428,44.21
ON,20141022,104.08
NS,20140620,27.13
ON,20140512,7.66
QC,20140223,117.91
ON,20140508,87.87
QC,20110125,98.74
ON,20140724,84.31
QC,20140721,113.62
PE,20140815,6.75
QC,20141224,62.04
AB,20140726,8.82
AB,20140223,33.6
BC,20141225,102.01
AB,20140518,44.33
QC,20141117,72.71
ON,20140702,12.13
AB,20141114,37.39
ON,20140629,28.28
ON,20110125,26.01
MB,20140310,34.44
ON,20141124,73.58
MB,20140423,104.98
QC,20140401,68.93
AB,20140611,93.55
ON,20140701,3.72
ON,20141231,56.89
AB,20140425,97.9
ON,20140312,30.11
QC,20141222,106.95
ON,20140927,23.36
ON,20141104,107.87
MB,20110123,93.67
QC,20140719,22.26
QC,20140726,85.93
AB,20141012,23.58
ON,20140813,29.03
QC,20140807,51.25
ON,20141217,85.96
QC,20141130,24.62
ON,20140826,27.01
ON,20140321,45.85
ON,20140918,93.83
NB,20140709,42.16
QC,20141002,66.39
AB,20140926,86.19
NS,20140326,46.74
BC,20140912,99.77
MB,20140625,92.52
AB,20140423,43.66
AB,20110108,41.57
ON,20140615,26.67
NS,20140909,47.51
QC,20140329,55.84
ON,20140516,49.55
ON,20141202,28.41
MB,20140503,28.4
QC,20140407,32.3
BC,20140731,91.04
ON,20141007,58.56
AB,20141209,81.63
ON,20141122,4.41
AB,20141216,51.99
NL,20140706,54.26
ON,20140508,66.09
ON,20140811,27.19
ON,20141208,17.48
MB,20140214,119.27
AB,20140206,111.28
MB,20141111,77.84
ON,20110125,43.33
QC,20140418,100.29
ON,20140822,23.85
NB,20140620,12.9
NB,20140818,3.56
QC,20140802,25.27
MB,20140223,72.43
QC,20140812,25.17
QC,20140821,19.11
QC,20140915,77.28
ON,20140528,69.75
MB,20140517,61.46
SK,20140717,112.74
QC,20140610,42.96
MB,20140201,50.48
QC,20140611,3.55
ON,20141209,25.2
ON,20141012,21.68
ON,20140626,114.49
ON,20140911,37.59
PE,20140726,89.61
ON,20140416,9.87
MB,20140307,47.43
ON,20140306,100.81
AB,20140827,13.84
BC,20110122,64.21
AB,20140709,104.12
ON,20140403,39.62
MB,20140518,84.84
QC,20140302,98.51
AB,20141209,85.13
AB,20140916,99.55
AB,20140728,4.4
AB,20140212,20.61
AB,20140315,32.72
AB,20110117,115.13
SK,20140425,52.39
PE,20140628,29.36
AB,20140715,80.0
ON,20140527,76.54
QC,20141224,111.49
AB,20141002,105.89
ON,20140418,85.36
QC,20140220,100.17
SK,20140813,36.67
QC,20140210,49.26
ON,20140609,34.26
AB,20140725,61.44
SK,20140214,33.05
ON,20140327,103.59
BC,20140527,31.41
ON,20110124,100.95
ON,20140723,117.31
QC,20141025,61.85
QC,20140504,38.8
SK,20140617,8.75
ON,20140606,21.16
AB,20141228,111.35
AB,20140819,18.33
ON,20140607,6.95
SK,20140307,9.06
QC,20141227,46.16
QC,20140910,92.97
ON,20140826,46.76
ON,20140426,108.11
ON,20140913,14.25
QC,20140831,26.14
QC,20140607,54.28
BC,20140928,24.74
PE,20140425,10.01
QC,20140620,16.33
NB,20140724,37.6
AB,20141008,30.49
QC,20140907,27.34
BC,20141116,72.78
MB,20140723,48.35
QC,20110106,98.66
QC,20140927,34.53
PE,20141121,117.52
ON,20140722,32.12
BC,20110118,43.87
QC,20110101,118.69
AB,20140630,50.35
ON,20140905,44.5
ON,20110121,78.21
QC,20110118,36.15
PE,20140422,75.52
QC,20110107,113.7
NL,20140305,90.81
MB,20140916,114.48
ON,20141225,22.55
ON,20140331,35.78
MB,20140220,81.45
ON,20141012,102.59
QC,20140613,118.3
AB,20140209,74.61
ON,20110127,94.8
QC,20140222,37.46
ON,20110127,43.45
QC,20140522,66.63
ON,20141119,108.04
NB,20140518,9.13
ON,20140907,94.16
QC,20140320,119.17
QC,20140711,102.8
ON,20140324,20.18
QC,20140317,27.63
MB,20110116,61.3
QC,20141115,41.57
NS,20140916,31.67
MB,20140205,100.82
MB,20140507,97.34
ON,20140416,109.03
ON,20110130,4.43
AB,20140410,111.99
AB,20140610,6.15
AB,20140319,10.5
ON,20140614,42.92
BC,20140613,7.44
ON,20141126,82.78
MB,20110123,22.66
ON,20140725,68.29
ON,20141112,59.29
MB,20140810,74.49
QC,20141030,25.76
ON,20141205,28.13
NS,20140507,34.73
AB,20140804,99.28
ON,20140218,32.14
AB,20140603,92.19
ON,20140703,3.65
QC,20140912,72.98
QC,20140715,2.4
NS,20140514,26.86
PE,20140324,28.35
MB,20140607,69.39
AB,20141121,88.64
ON,20140304,25.41
AB,20140726,68.1
BC,20140331,18.56
QC,20140201,103.12
AB,20140922,57.01
QC,20141123,10.67
SK,20140225,9.28
AB,20140721,21.51
AB,20141228,4.32
QC,20141013,14.35
SK,20141003,84.66
QC,20140927,51.17
BC,20140711,7.73
BC,20141028,66.1
ON,20140501,43.58
SK,20141019,28.14
QC,20140218,83.99
BC,20140729,115.0
AB,20140305,105.7
ON,20140217,50.46
BC,20140422,117.43
QC,20140526,45.18
AB,20140303,84.3
QC,20140206,111.13
ON,20140913,94.28
AB,20140826,28.23
QC,20140223,58.79
ON,20140601,100.38
AB,20140914,43.45
QC,20141017,82.5
AB,20141001,7.5
ON,20141228,65.23
ON,20141009,42.1
QC,20140804,45.27
NS,20140208,91.52
ON,20141222,43.06
AB,20140328,79.66
PE,20140319,73.62
ON,20110127,111.87
QC,20140808,86.84
NB,20140322,71.07
ON,20140426,110.64
ON,20140810,14.66
AB,20140309,70.76
QC,20140414,68.52
QC,20140831,6.3
QC,20140503,112.92
ON,20140206,68.64
AB,20141005,99.97
QC,20140906,85.5
QC,20140705,8.88
QC,20110108,10.92
MB,20141111,103.92
ON,20140630,70.92
SK,20140309,116.8
MB,20141211,112.08
BC,20141222,11.6
AB,20140822,74.08
ON,20141011,4.14
BC,20140629,56.69
SK,20140310,71.22
AB,20140503,105.52
ON,20141205,87.59
QC,20110129,20.27
NL,20140525,93.15
MB,20140829,23.51
PE,20140302,20.85
AB,20140302,0.45
QC,20140219,20.94
QC,20140330,0.43
SK,20141205,112.05
AB,20140612,4.1
NB,20141218,19.76
QC,20140509,117.11
ON,20141216,71.7
ON,20140508,58.1
ON,20110108,42.46
AB,20140211,77.72
NB,20140831,75.66
ON,20140615,64.06
ON,20140502,102.5
ON,20140714,31.28
AB,20140704,52.87
ON,20140801,41.66
PE,20140602,14.18
SK,20140922,10.67
PE,20140313,33.86
QC,20140428,100.6
ON,20141119,32.25
ON,20140208,76.26
ON,20140511,83.79
QC,20140730,27.93
ON,20141113,116.45
MB,20141205,38.27
ON,20141222,72.47
AB,20140520,75.45
NS,20140618,100.86
ON,20140708,70.79
AB,20140212,104.17
ON,20141006,60.82
ON,20140911,23.82
QC,20141107,100.09
BC,20140426,41.09
ON,20141009,56.89
ON,20140201,71.05
AB,20141006,110.88
NL,20140430,87.28
ON,20110106,55.0
QC,20140426,2.93
BC,20140312,106.55
QC,20141130,53.47
MB,20140210,11.23
MB,20140425,16.37
AB,20110107,102.88
NS,20110201,98.4
ON,20140413,18.57
ON,20140930,92.41
AB,20141127,29.75
PE,20140308,38.75
MB,20140215,73.52
NS,20141031,42.7
ON,20140706,0.94
QC,20140216,57.25
QC,20140306,22.34
MB,20140301,51.3
AB,20141105,90.14
ON,20140604,17.39
BC,20140327,19.89
AB,20140722,32.64
AB,20140314,79.05
SK,20140728,53.47
AB,20140929,93.48
QC,20141005,32.3
ON,20140401,23.99
QC,20141222,45.82
NS,20140817,54.32
MB,20140511,104.25
QC,20140401,117.84
AB,20140901,53.9
AB,20141203,1.03
ON,20140415,46.34
PE,20110112,47.01
AB,20141204,3.63
QC,20140502,12.42
AB,20110113,105.52
AB,20140727,16.24
BC,20140206,30.63
ON,20140704,11.13
ON,20141119,34.78
PE,20140515,39.12
QC,20110110,27.22
ON,20140415,114.95
NS,20140422,95.95
AB,20140925,48.18
AB,20141013,8.76
ON,20140725,119.47
QC,20140401,115.72
AB,20141214,105.64
SK,20141102,23.85
NL,20140610,73.62
AB,20141119,76.68
ON,20140210,94.56
AB,20140228,42.73
AB,20140805,98.65
ON,20140314,0.86
AB,20141127,59.98
ON,20140502,90.0
NS,20140509,101.95
QC,20141125,20.6
ON,20110120,90.46
BC,20140625,40.08
ON,20141218,88.18
QC,20110126,89.16
AB,20140515,83.06
MB,20140606,87.82
QC,20141116,93.8
AB,20140323,83.79
SK,20140607,118.02
PE,20140708,101.72
AB,20140502,44.67
QC,20140906,53.9
NS,20110110,44.54
MB,20140305,23.81
QC,20141107,102.18
ON,20140702,69.71
ON,20141112,44.82
SK,20140919,37.4
ON,20140212,119.96
MB,20140908,9.39
AB,20140411,41.02
QC,20140803,23.41
AB,20141125,1.06
ON,20141125,7.58
ON,20140618,78.23
ON,20141018,105.41
BC,20140326,104.79
SK,20140725,13.84
QC,20140927,56.47
NL,20140513,45.53
ON,20141005,82.81
SK,20141207,16.33
QC,20141126,35.66
QC,20140304,15.43
QC,20140831,65.65
ON,20140811,54.74
AB,20140330,39.91
SK,20141209,110.9
BC,20140930,53.93
ON,20141020,55.49
MB,20140306,81.0
BC,20141030,103.35
ON,20140724,12.54
ON,20140824,53.21
SK,20140817,45.62
BC,20140820,48.14
QC,20140406,41.71
PE,20140226,74.56
QC,20140422,67.31
QC,20140705,97.06
AB,20141204,65.24
BC,20140417,53.57
SK,20141118,110.87
NS,20141113,71.44
ON,20140624,54.52
SK,20140326,22.07
NS,20141115,56.01
ON,20140328,42.04
QC,20140225,95.74
AB,20110123,74.85
QC,20140627,56.56
MB,20140827,53.8
QC,20140731,8.35
NB,20140924,45.89
AB,20140315,52.64
AB,20140901,65.66
QC,20141117,14.53
QC,20140821,90.27
QC,20110106,25.68
ON,20141124,69.72
ON,20140313,62.21
ON,20141120,46.13
ON,20140616,29.39
ON,20141005,9.25
ON,20141219,98.39
QC,20141225,31.37
ON,20140504,84.97
AB,20140228,11.18
QC,20141209,75.18
AB,20140821,52.11
AB,20110130,14.59
ON,20140826,106.53
NB,20140812,67.25
BC,20140409,103.1
NB,20141220,4.73
ON,20141218,70.94
ON,20140212,27.65
QC,20141101,44.6
QC,20140413,59.24
NB,20141117,77.68
MB,20141026,87.98
ON,20140928,46.24
ON,20140531,2.12
SK,20140928,76.95
AB,20140211,39.42
BC,20141109,35.08
AB,20140625,40.77
ON,20140414,37.64
NS,20141007,72.56
ON,20141206,93.67
QC,20140726,22.95
BC,20110122,11.89
NB,20141217,87.39
ON,20140213,43.06
ON,20110106,14.21
QC,20140224,47.74
QC,20141113,28.35
NS,20141205,36.73
ON,20140702,87.24
ON,20140919,1.56
AB,20110126,35.39
QC,20140426,3.15
AB,20140530,50.91
AB,20140717,89.52
ON,20140607,48.19
ON,20140806,48.23
QC,20140325,53.66
MB,20141008,6.32
BC,20140322,18.9
ON,20140525,23.07
QC,20110120,94.95
QC,20141026,109.56
SK,20140429,117.89
BC,20141128,98.45
